generated_at,model_id,model_name_zh,research_artifact_id,test_order,test_stage,condition_test_id,condition_role_candidate,condition_rule,data_status,anomaly_exclusion_basis,known_data_quality_exception_count_in_sample,known_data_quality_exception_count_in_baseline,known_data_quality_exception_ids,exit_rule_id,formal_price_rule_status,profit_target_pct,exit_price_rule,entry_rule_id,buy_point_rule,selected_stock_days,selected_unique_stocks,baseline_mature_count,mature_share_of_baseline_pct,avg_research_score,avg_prev20_target_return_pct,median_prev20_target_return_pct,delta_vs_baseline_win_rate_pct,delta_vs_baseline_failure_rate_pct,delta_vs_baseline_avg_realized_return_pct,decision_hint,score_use,advisory_status,approved_for_daily,production_change,promotion_readiness,promotion_blocker,mature_count,win_count,neutral_count,failure_count,same_day_unresolved_count,hard_stop_count,ma5_exit_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,same_day_unresolved_rate_pct,hard_stop_rate_pct,ma5_exit_rate_pct,avg_d20_close_return_pct,median_d20_close_return_pct,avg_realized_return_pct,avg_win_realized_return_pct,avg_failure_realized_return_pct,avg_neutral_realized_return_pct,avg_realized_or_d20_days,avg_days_to_win,avg_days_to_failure
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,80,03_prev_high_space_candidate,prev20_space_ge3,sell_space_filter_candidate,next-open entry has at least 3% space to signal-day previous 20d high,entry_open_known_research_only,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,212763,1962,265631,80.1,2.3,10.7,8.82,-6.45,3.78,0.18,add_score_only_candidate,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",212763,57028,40961,114774,0,54225,0,26.8,19.25,53.94,0.0,25.49,0.0,1.88,-0.43,1.22,12.85,-5.34,3.43,14.41,9.45,14.88
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,90,03_prev_high_space_candidate,prev20_space_ge5,sell_space_filter_candidate,next-open entry has at least 5% space to signal-day previous 20d high,entry_open_known_research_only,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,171777,1950,265631,64.67,2.46,12.3,10.36,-9.67,5.67,0.29,add_score_only_candidate,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",171777,40501,35377,95899,0,50410,0,23.58,20.59,55.83,0.0,29.35,0.0,2.05,-0.43,1.33,15.2,-5.43,3.77,14.34,9.79,14.17
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,100,03_prev_high_space_candidate,prev20_space_ge8,sell_space_filter_candidate,next-open entry has at least 8% space to signal-day previous 20d high,entry_open_known_research_only,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,118830,1909,265631,44.73,2.79,14.91,12.88,-13.4,8.32,0.45,add_score_only_candidate,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",118830,23590,25743,69497,0,42247,0,19.85,21.66,58.48,0.0,35.55,0.0,2.36,-0.4,1.49,18.69,-5.42,4.41,13.94,10.17,12.97
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,110,04_layered_candidate,score_ge4_prev20_space_ge3,candidate_v2_gate_stack,research score >=4 and at least 3% space to previous 20d high,research_only_score_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,53541,1697,265631,20.16,4.8,13.29,11.81,0.03,1.34,1.22,add_score_only_candidate,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",53541,17820,8147,27574,0,14960,0,33.28,15.22,51.5,0.0,27.94,0.0,4.03,-0.22,2.26,16.17,-7.48,4.83,13.66,9.0,14.8
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,120,04_layered_candidate,score_ge4_prev20_space_ge5,candidate_v2_gate_stack,research score >=4 and at least 5% space to previous 20d high,research_only_score_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,48888,1639,265631,18.4,4.81,14.17,12.54,-2.19,2.59,1.3,add_score_only_candidate,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",48888,15187,7914,25787,0,14384,0,31.06,16.19,52.75,0.0,29.42,0.0,4.08,-0.24,2.34,17.59,-7.44,4.93,13.83,9.31,14.61
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,130,04_layered_candidate,score_ge4_tdcc_high_or_obv,candidate_v2_bonus_stack,research score >=4 and either TDCC high thresholds increased or OBV above MA20,research_only_score_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,44259,1748,265631,16.66,4.91,11.06,9.86,5.23,-1.83,0.94,add_score_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",44259,17030,5839,21390,0,10725,0,38.48,13.19,48.33,0.0,24.23,0.0,3.59,-0.29,1.98,13.02,-7.46,4.35,13.18,8.14,15.32
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,140,04_layered_candidate,score_ge4_prev20_space_ge3_tdcc_or_obv,candidate_v2_gate_stack,"research score >=4, at least 3% previous-high space, and TDCC high-thresholds up or OBV above MA20",research_only_score_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,39828,1685,265631,14.99,4.96,12.16,10.67,1.43,0.68,1.05,add_score_only_candidate,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",39828,13813,5768,20247,0,10451,0,34.68,14.48,50.84,0.0,26.24,0.0,3.73,-0.32,2.09,15.14,-7.47,4.4,13.69,8.89,15.17
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,145,04_layered_candidate,v1_base_revenue_positive_or_strong,coverage_limited_v1_base_add_score_candidate,return20_0_25 plus TDCC high-thresholds up plus OBV above MA20 plus coverage-limited positive/strong revenue,joined_from_monthly_revenue_pit_panel_coverage_limited_research_only,including_data_quality_exceptions,0,1,,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,0,0,265631,0.0,,,,,,,no_mature_sample,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,150,04_layered_candidate,score_ge6_prev20_space_ge3,strict_candidate_v2_gate_stack,research score >=6 and at least 3% space to previous 20d high,research_only_score_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,10743,1097,265631,4.04,6.22,12.91,11.76,6.2,-2.77,2.12,too_small_for_required_gate_review_only,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",10743,4238,1414,5091,0,2813,0,39.45,13.16,47.39,0.0,26.18,0.0,5.15,0.39,3.16,16.77,-8.64,4.89,13.25,8.59,15.25
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,200,05_v1_candidate_stack,v1_gate_return20_0_25,v1_required_gate_candidate,v1 draft: require prior 20d return between 0% and 25%,research_only_v1_candidate_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,103669,1957,265631,39.03,3.24,6.13,4.4,14.24,-8.13,0.23,quality_filter_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",103669,49236,10865,43568,0,14274,0,47.49,10.48,42.03,0.0,13.77,0.0,2.27,-0.47,1.27,7.51,-6.22,2.99,12.7,7.1,17.21
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,210,05_v1_candidate_stack,v1_gate_return20_obv,v1_required_gate_plus_technical_candidate,v1 draft: require return20_0_25 and OBV above MA20,research_only_v1_candidate_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,72793,1939,265631,27.4,3.49,5.27,3.74,17.97,-10.14,0.13,quality_filter_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",72793,37281,6377,29135,0,8894,0,51.22,8.76,40.02,0.0,12.22,0.0,2.18,-0.52,1.17,6.75,-6.32,2.8,12.17,6.67,17.5
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,220,05_v1_candidate_stack,v1_gate_return20_tdcc_high,v1_required_gate_plus_chip_candidate,v1 draft: require return20_0_25 and large-holder TDCC high thresholds increased,research_only_v1_candidate_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,5925,879,265631,2.23,5.19,5.91,4.18,25.38,-17.5,1.68,too_small_for_required_gate_review_only,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",5925,3474,516,1935,0,640,0,58.63,8.71,32.66,0.0,10.8,0.0,2.92,0.59,2.72,7.81,-6.4,2.67,11.29,6.74,17.14
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,230,05_v1_candidate_stack,v1_gate_return20_obv_or_tdcc,v1_required_gate_plus_bonus_candidate,v1 draft: require return20_0_25 and either OBV above MA20 or TDCC high thresholds increased,research_only_v1_candidate_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,74526,1942,265631,28.06,3.52,5.34,3.78,17.96,-10.21,0.16,quality_filter_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",74526,38167,6589,29770,0,9180,0,51.21,8.84,39.95,0.0,12.32,0.0,2.18,-0.49,1.2,6.81,-6.34,2.8,12.18,6.7,17.47
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,240,05_v1_candidate_stack,v1_gate_return20_score_ge4,v1_required_gate_plus_score_candidate,v1 draft: require return20_0_25 and research score >=4,research_only_v1_candidate_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,40003,1722,265631,15.06,4.95,10.43,9.22,7.67,-3.94,1.18,gate_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",40003,16371,5143,18489,0,8556,0,40.92,12.86,46.22,0.0,21.39,0.0,4.14,0.0,2.22,12.75,-7.69,4.33,13.26,8.11,15.95
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,250,05_v1_candidate_stack,v1_gate_return20_score_ge4_obv_or_tdcc,v1_required_gate_plus_score_bonus_candidate,"v1 draft: require return20_0_25, research score >=4, and either OBV above MA20 or TDCC high thresholds increased",research_only_v1_candidate_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,31134,1700,265631,11.72,5.07,9.18,8.13,9.84,-4.99,0.99,gate_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",31134,13417,3655,14062,0,6071,0,43.09,11.74,45.17,0.0,19.5,0.0,3.77,-0.22,2.03,11.65,-7.62,3.87,13.15,7.91,16.37
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,260,05_v1_candidate_stack,v1_gate_return20_score_ge4_obv_or_tdcc_space3,v1_required_gate_plus_score_bonus_space_candidate,"v1 draft: require return20_0_25, research score >=4, OBV or TDCC confirmation, and at least 3% previous-high space",research_only_v1_candidate_not_production,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,26900,1627,265631,10.13,5.17,10.43,9.09,5.23,-1.97,1.16,add_score_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",26900,10351,3585,12964,0,5815,0,38.48,13.33,48.19,0.0,21.62,0.0,3.99,-0.28,2.2,13.95,-7.66,3.93,13.86,8.78,16.22
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,900,90_deferred_theme_context,theme_context_mainstream_supported,deferred_context_bonus_not_gate,signal-date theme context is mainstream-supported or overheated,coverage_limited_wait_for_mature_d20_samples,including_data_quality_exceptions,0,1,,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,0,0,265631,0.0,,,,,,,defer_until_mature_point_in_time_theme_samples,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,0,00_baseline,baseline_replay,baseline_anchor,production proxy replay only; no additional condition,available_point_in_time_research_frame,excluding_known_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,265630,1965,265630,100.0,2.23,8.84,7.13,0.0,0.0,0.0,baseline_anchor,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",265630,88314,44086,133230,0,56789,0,33.25,16.6,50.16,0.0,21.38,0.0,1.63,-0.48,1.04,9.4,-5.23,3.23,13.78,8.16,15.44
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,10,01_single_gate_candidate,return20_0_25,required_gate_candidate,prior 20d return is between 0% and 25%,available_point_in_time_research_frame,excluding_known_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,103668,1957,265630,39.03,3.24,6.13,4.4,14.24,-8.13,0.22,quality_filter_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",103668,49235,10865,43568,0,14274,0,47.49,10.48,42.03,0.0,13.77,0.0,2.27,-0.47,1.26,7.5,-6.22,2.99,12.7,7.1,17.21
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,20,01_single_gate_candidate,obv_above_ma20,add_score_or_gate_candidate,OBV above OBV MA20 on signal date,computed_from_point_in_time_price_volume,excluding_known_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,112157,1959,265630,42.22,3.12,6.44,4.88,11.57,-6.32,0.09,quality_filter_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",112157,50274,12714,49169,0,16993,0,44.82,11.34,43.84,0.0,15.15,0.0,1.96,-0.55,1.13,7.75,-6.11,2.94,12.93,7.21,16.95
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,30,01_single_gate_candidate,tdcc_high_thresholds_up,add_score_or_gate_candidate,large-holder TDCC high thresholds increased,available_point_in_time_research_frame,excluding_known_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,14889,1289,265630,5.61,4.09,8.74,6.99,10.41,-10.4,1.57,gate_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",14889,6500,2469,5920,0,2699,0,43.66,16.58,39.76,0.0,18.13,0.0,2.96,0.96,2.61,9.52,-5.21,3.16,12.58,7.8,14.72
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,40,01_single_gate_candidate,macd_kd_confirm,technical_confirmation_candidate,MACD histogram above zero and KD bullish-not-overheated both hold,available_point_in_time_research_frame,excluding_known_data_quality_exceptions,0,1,,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,61245,1919,265630,23.06,2.11,5.42,4.08,12.07,-6.85,-0.24,quality_filter_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",61245,27754,6963,26528,0,7892,0,45.32,11.37,43.31,0.0,12.89,0.0,1.36,-0.61,0.8,6.63,-5.74,2.46,13.03,7.12,17.39
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,45,01_single_context_candidate,revenue_positive_or_strong,coverage_limited_add_score_candidate_not_required_gate,coverage-limited monthly revenue context exists and latest/cumulative revenue YoY is positive or strong,joined_from_monthly_revenue_pit_panel_coverage_limited_research_only,excluding_known_data_quality_exceptions,0,1,,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,0,0,265630,0.0,,,,,,,no_mature_sample,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,50,01_single_gate_candidate,pattern45_bull_pullback,pattern_gate_candidate,"45d bullish pullback pattern: return >=8%, range width >=18%, close in 35%-80% zone",computed_from_point_in_time_price_history,excluding_known_data_quality_exceptions,0,1,,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,26515,1306,265630,9.98,4.81,12.66,11.18,3.01,-0.17,1.41,add_score_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",26515,9614,3646,13255,0,7173,0,36.26,13.75,49.99,0.0,27.05,0.0,4.33,-0.33,2.45,15.99,-8.08,5.06,13.47,8.63,15.2
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,60,02_score_gate_candidate,research_score_ge4,broad_quality_score_gate_candidate,research bonus score is at least 4,research_only_score_not_production,excluding_known_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,58085,1757,265630,21.87,4.77,12.35,11.11,3.13,-0.69,1.12,add_score_candidate_review,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",58085,21130,8218,28737,0,15241,0,36.38,14.15,49.47,0.0,26.24,0.0,3.9,-0.19,2.16,14.25,-7.48,4.79,13.26,8.36,14.93
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,70,02_score_gate_candidate,research_score_ge6,strict_quality_score_gate_candidate,research bonus score is at least 6,research_only_score_not_production,excluding_known_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,11126,1110,265630,4.19,6.22,12.51,11.45,7.57,-3.71,2.08,too_small_for_required_gate_review_only,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",11126,4542,1416,5168,0,2836,0,40.82,12.73,46.45,0.0,25.49,0.0,5.18,0.42,3.12,15.97,-8.65,4.89,13.04,8.32,15.28
2026-07-05 19:23:59 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_ordered_condition_matrix,80,03_prev_high_space_candidate,prev20_space_ge3,sell_space_filter_candidate,next-open entry has at least 3% space to signal-day previous 20d high,entry_open_known_research_only,excluding_known_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_high_break_next_open,close_confirmed_candidate,,next_open_after_close_breaks_previous_20d_high,signal_date_next_open,Buy next open only after the price_pullback_23ema production proxy signal; ordered conditions are research-only.,212762,1962,265630,80.1,2.3,10.7,8.82,-6.45,3.78,0.18,add_score_only_candidate,research_only_not_production_score,not_production_ready_research_only,False,none,blocked_exact_daily_row_parity_and_operation_approval_required,"requires explicit model-rule decision, production contract update if promoted, exact parity, validators, PR merge, and post-merge main validation",212762,57027,40961,114774,0,54225,0,26.8,19.25,53.94,0.0,25.49,0.0,1.88,-0.43,1.22,12.84,-5.34,3.43,14.41,9.45,14.88
